Protein_ID,Localizations,Signals,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome
sample116_GFP_fused,Cytoplasm|Extracellular,,0.5090000033378601,0.36329999566078186,0.8190000057220459,0.06870000064373016,0.4632999897003174,0.07029999792575836,0.010599999688565731,0.07720000296831131,0.04809999838471413,0.10859999805688858
sample117_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.16689999401569366,0.0851999968290329,0.4896000027656555,0.1005999967455864,0.7639999985694885,0.006500000134110451,0.01730000041425228,0.09109999984502792,0.07739999890327454,0.05719999969005585
sample118_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.11829999834299088,0.12540000677108765,0.16439999639987946,0.13660000264644623,0.8115000128746033,0.025800000876188278,0.039400000125169754,0.09290000051259995,0.06300000101327896,0.036400001496076584
sample119_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.25189998745918274,0.13899999856948853,0.34369999170303345,0.07500000298023224,0.7843999862670898,0.062199998646974564,0.007499999832361937,0.05889999866485596,0.05649999901652336,0.04179999977350235
sample120_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.2773999869823456,0.17260000109672546,0.5029000043869019,0.12189999967813492,0.8472999930381775,0.03009999915957451,0.0333000011742115,0.0674000009894371,0.04729999974370003,0.1940000057220459
sample121_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.28049999475479126,0.10040000081062317,0.3605000078678131,0.15459999442100525,0.9189000129699707,0.00419999985024333,0.03959999978542328,0.05939999967813492,0.06599999964237213,0.052400000393390656
sample122_GFP_fused,Extracellular|Mitochondrion,Mitochondrial transit peptide,0.33090001344680786,0.28619998693466187,0.6370000243186951,0.14890000224113464,0.8317000269889832,0.023000000044703484,0.039000000804662704,0.14489999413490295,0.10589999705553055,0.39309999346733093
sample123_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.25619998574256897,0.18880000710487366,0.5875999927520752,0.0997999981045723,0.8815000057220459,0.017799999564886093,0.047200001776218414,0.09030000120401382,0.08160000294446945,0.40709999203681946
sample124_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.24699999392032623,0.17820000648498535,0.4487000107765198,0.16850000619888306,0.7616000175476074,0.01489999983459711,0.052400000393390656,0.1834000051021576,0.14149999618530273,0.14800000190734863
sample125_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.20149999856948853,0.10369999706745148,0.22439999878406525,0.10729999840259552,0.8531000018119812,0.005400000140070915,0.0142000000923872,0.11540000140666962,0.05959999933838844,0.015200000256299973
sample126_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.17399999499320984,0.10429999977350235,0.21150000393390656,0.08529999852180481,0.8902000188827515,0.021700000390410423,0.017799999564886093,0.03480000048875809,0.031199999153614044,0.030700000002980232
sample127_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.3393999934196472,0.09279999881982803,0.23929999768733978,0.05770000070333481,0.8091999888420105,0.025200000032782555,0.021900000050663948,0.06710000336170197,0.07829999923706055,0.07590000331401825
sample128_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.17499999701976776,0.06970000267028809,0.361299991607666,0.14910000562667847,0.71670001745224,0.00279999990016222,0.023800000548362732,0.13019999861717224,0.08869999647140503,0.04100000113248825
sample129_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.1891999989748001,0.14740000665187836,0.16050000488758087,0.11949999630451202,0.8723999857902527,0.10589999705553055,0.03720000013709068,0.1080000028014183,0.05959999933838844,0.18970000743865967
sample130_GFP_fused,Cytoplasm|Extracellular,,0.7001000046730042,0.382099986076355,0.9143999814987183,0.20890000462532043,0.10480000078678131,0.021700000390410423,0.03689999878406525,0.1559000015258789,0.1324000060558319,0.006800000090152025
sample131_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.22910000383853912,0.11079999804496765,0.34119999408721924,0.14710000157356262,0.7847999930381775,0.014000000432133675,0.01140000019222498,0.0649000033736229,0.04529999941587448,0.028599999845027924
sample132_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.38339999318122864,0.17820000648498535,0.34279999136924744,0.08290000259876251,0.8348000049591064,0.01940000057220459,0.009600000455975533,0.12680000066757202,0.06849999725818634,0.1907999962568283
sample133_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.23029999434947968,0.11890000104904175,0.29010000824928284,0.10790000110864639,0.8817999958992004,0.02319999970495701,0.01140000019222498,0.08919999748468399,0.057100001722574234,0.024900000542402267
sample134_GFP_fused,Cytoplasm|Mitochondrion,Nuclear localization signal,0.6359000205993652,0.4390999972820282,0.5181000232696533,0.30559998750686646,0.6636000275611877,0.06369999796152115,0.08540000021457672,0.09889999777078629,0.07980000227689743,0.07620000094175339
sample135_GFP_fused,Extracellular|Mitochondrion,,0.47350001335144043,0.2493000030517578,0.6657999753952026,0.1437000036239624,0.6647999882698059,0.10750000178813934,0.08240000158548355,0.0544000007212162,0.09229999780654907,0.0414000004529953
sample136_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.21439999341964722,0.17020000517368317,0.28049999475479126,0.14429999887943268,0.8601999878883362,0.04729999974370003,0.019899999722838402,0.18780000507831573,0.07360000163316727,0.2492000013589859
sample137_GFP_fused,Mitochondrion,,0.3617999851703644,0.2329999953508377,0.5647000074386597,0.26759999990463257,0.7019000053405762,0.00860000029206276,0.040800001472234726,0.17499999701976776,0.09600000083446503,0.12800000607967377
sample138_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.26109999418258667,0.1388999968767166,0.2054000049829483,0.11349999904632568,0.8740000128746033,0.005900000222027302,0.05510000139474869,0.09080000221729279,0.11349999904632568,0.052000001072883606
sample139_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.23469999432563782,0.08460000157356262,0.48260000348091125,0.09430000185966492,0.7178000211715698,0.029899999499320984,0.015200000256299973,0.15680000185966492,0.09000000357627869,0.11400000005960464
sample140_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.21690000593662262,0.07769999653100967,0.4672999978065491,0.06239999830722809,0.49380001425743103,0.21050000190734863,0.005799999926239252,0.07649999856948853,0.09260000288486481,0.0560000017285347
sample141_GFP_fused,Extracellular,,0.4226999878883362,0.33869999647140503,0.9169999957084656,0.0640999972820282,0.5547999739646912,0.09229999780654907,0.05139999836683273,0.039000000804662704,0.09459999948740005,0.30820000171661377
sample142_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.20190000534057617,0.14110000431537628,0.26030001044273376,0.13410000503063202,0.8434000015258789,0.03620000183582306,0.015699999406933784,0.08389999717473984,0.05260000005364418,0.08060000091791153
sample143_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.30809998512268066,0.2101999968290329,0.61080002784729,0.04780000075697899,0.6974999904632568,0.08060000091791153,0.01590000092983246,0.09220000356435776,0.07919999957084656,0.5353999733924866
sample144_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.1665000021457672,0.14869999885559082,0.1860000044107437,0.14350000023841858,0.7537999749183655,0.12639999389648438,0.026100000366568565,0.09480000287294388,0.039799999445676804,0.07450000196695328
sample145_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.1467999964952469,0.12349999696016312,0.16699999570846558,0.11500000208616257,0.8460000157356262,0.005499999970197678,0.03999999910593033,0.07199999690055847,0.08749999850988388,0.019300000742077827
sample146_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.34119999408721924,0.19820000231266022,0.3125,0.11249999701976776,0.842199981212616,0.024000000208616257,0.008799999952316284,0.06639999896287918,0.05510000139474869,0.1096000000834465
sample147_GFP_fused,Extracellular,,0.33799999952316284,0.26170000433921814,0.8162000179290771,0.14640000462532043,0.5683000087738037,0.16290000081062317,0.0421999990940094,0.05550000071525574,0.07900000363588333,0.2572000026702881
sample148_GFP_fused,Cytoplasm|Extracellular,,0.5583000183105469,0.22699999809265137,0.7803000211715698,0.17329999804496765,0.5338000059127808,0.025599999353289604,0.18940000236034393,0.10010000318288803,0.16200000047683716,0.046799998730421066
sample149_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.19280000030994415,0.15600000321865082,0.218299999833107,0.031700000166893005,0.7233999967575073,0.019300000742077827,0.019500000402331352,0.019999999552965164,0.034299999475479126,0.013000000268220901
sample150_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.20419999957084656,0.08720000088214874,0.398499995470047,0.10790000110864639,0.7825999855995178,0.11890000104904175,0.023800000548362732,0.13040000200271606,0.09549999982118607,0.23100000619888306
sample151_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.27720001339912415,0.10360000282526016,0.3531999886035919,0.053700000047683716,0.7574999928474426,0.026399999856948853,0.07670000195503235,0.10769999772310257,0.12370000034570694,0.1467999964952469
sample152_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.30790001153945923,0.07010000199079514,0.4514000117778778,0.120899997651577,0.6104999780654907,0.039500001817941666,0.009100000374019146,0.08550000190734863,0.061799999326467514,0.04280000180006027
sample153_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.36079999804496765,0.1882999986410141,0.22259999811649323,0.10580000281333923,0.9243999719619751,0.01889999955892563,0.030899999663233757,0.06589999794960022,0.026599999517202377,0.03200000151991844
sample154_GFP_fused,Mitochondrion,,0.4390000104904175,0.35670000314712524,0.5825999975204468,0.15399999916553497,0.6610000133514404,0.029999999329447746,0.02290000021457672,0.05249999836087227,0.051600001752376556,0.12470000237226486
sample155_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.27079999446868896,0.17299999296665192,0.39340001344680786,0.10909999907016754,0.7258999943733215,0.03680000081658363,0.05559999868273735,0.038600001484155655,0.12049999833106995,0.1931000053882599
sample156_GFP_fused,Mitochondrion,Signal peptide,0.21209999918937683,0.1678999960422516,0.5555999875068665,0.2703000009059906,0.6380000114440918,0.010200000368058681,0.2508000135421753,0.2948000133037567,0.2143000066280365,0.20499999821186066
sample157_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.1890999972820282,0.12540000677108765,0.14470000565052032,0.09629999846220016,0.8758000135421753,0.01360000018030405,0.03240000084042549,0.08659999817609787,0.07370000332593918,0.05979999899864197
sample158_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.2630999982357025,0.10170000046491623,0.2953999936580658,0.09030000120401382,0.9228000044822693,0.009499999694526196,0.012500000186264515,0.061000000685453415,0.08259999752044678,0.11829999834299088
sample159_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.18610000610351562,0.06960000097751617,0.20829999446868896,0.07360000163316727,0.7477999925613403,0.09009999781847,0.014800000004470348,0.11230000108480453,0.10740000009536743,0.06319999694824219
sample160_GFP_fused,Extracellular|Mitochondrion,,0.43689998984336853,0.24079999327659607,0.6787999868392944,0.11559999734163284,0.6620000004768372,0.05260000005364418,0.06120000034570694,0.045899998396635056,0.07460000365972519,0.21310000121593475
sample161_GFP_fused,Mitochondrion,,0.22920000553131104,0.16979999840259552,0.45509999990463257,0.05950000137090683,0.4932999908924103,0.13040000200271606,0.010400000028312206,0.035100001841783524,0.05249999836087227,0.1648000031709671
sample162_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.2879999876022339,0.21559999883174896,0.42969998717308044,0.10490000247955322,0.6053000092506409,0.06539999693632126,0.015699999406933784,0.11999999731779099,0.05380000174045563,0.07129999995231628
sample163_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.37950000166893005,0.12269999831914902,0.396699994802475,0.08799999952316284,0.7121000289916992,0.04010000079870224,0.02810000069439411,0.0869000032544136,0.06390000134706497,0.08910000324249268
sample164_GFP_fused,Mitochondrion,,0.12890000641345978,0.10620000213384628,0.09719999879598618,0.05790000036358833,0.3749000132083893,0.36399999260902405,0.00570000009611249,0.043299999088048935,0.04749999940395355,0.023900000378489494
sample165_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.23819999396800995,0.13439999520778656,0.18250000476837158,0.10570000112056732,0.7631999850273132,0.09229999780654907,0.038100000470876694,0.09200000017881393,0.07419999688863754,0.19419999420642853
sample166_GFP_fused,Plastid,,0.2061000019311905,0.10589999705553055,0.25450000166893005,0.0608999989926815,0.44029998779296875,0.48579999804496765,0.017999999225139618,0.0632999986410141,0.10920000076293945,0.1477999985218048
sample167_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.22789999842643738,0.13660000264644623,0.3650999963283539,0.14800000190734863,0.9451000094413757,0.034699998795986176,0.025200000032782555,0.08299999684095383,0.06109999865293503,0.03970000147819519
sample168_GFP_fused,Extracellular|Mitochondrion,Mitochondrial transit peptide,0.31949999928474426,0.31310001015663147,0.7599999904632568,0.188400000333786,0.6389999985694885,0.052400000393390656,0.04479999840259552,0.11779999732971191,0.09960000216960907,0.10970000177621841
sample169_GFP_fused,Cytoplasm|Extracellular,,0.5188999772071838,0.35899999737739563,0.7689999938011169,0.20419999957084656,0.5205000042915344,0.19130000472068787,0.08079999685287476,0.09780000150203705,0.1429000049829483,0.1768999993801117
sample170_GFP_fused,Cytoplasm|Mitochondrion,,0.6606000065803528,0.45239999890327454,0.5350000262260437,0.1720000058412552,0.6699000000953674,0.029600000008940697,0.11320000141859055,0.08489999920129776,0.09989999979734421,0.0575999990105629
sample171_GFP_fused,Cytoplasm|Extracellular,,0.4763999879360199,0.3370000123977661,0.800000011920929,0.3294999897480011,0.5220000147819519,0.07360000163316727,0.16169999539852142,0.21140000224113464,0.1808999925851822,0.049300000071525574
sample172_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.20149999856948853,0.14180000126361847,0.30869999527931213,0.10610000044107437,0.7674000263214111,0.03200000151991844,0.012900000438094139,0.10660000145435333,0.10080000013113022,0.042100001126527786
sample173_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.1454000025987625,0.11940000206232071,0.16990000009536743,0.12430000305175781,0.8704000115394592,0.01810000091791153,0.021299999207258224,0.06459999829530716,0.05040000006556511,0.04019999876618385
sample174_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.4027000069618225,0.17640000581741333,0.2639999985694885,0.07169999927282333,0.8931000232696533,0.058800000697374344,0.009600000455975533,0.03400000184774399,0.0689999982714653,0.14100000262260437
sample175_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.26179999113082886,0.1371999979019165,0.20110000669956207,0.0997999981045723,0.7148000001907349,0.2587999999523163,0.023900000378489494,0.07989999651908875,0.10170000046491623,0.21130000054836273
sample176_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.19040000438690186,0.14480000734329224,0.2669999897480011,0.11180000007152557,0.8680999875068665,0.02419999986886978,0.04349999874830246,0.06870000064373016,0.05510000139474869,0.06499999761581421
sample177_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.289000004529953,0.2298000007867813,0.5493000149726868,0.11890000104904175,0.7572000026702881,0.052799999713897705,0.019999999552965164,0.1216999962925911,0.09399999678134918,0.25609999895095825
sample178_GFP_fused,Cytoplasm|Extracellular,,0.48510000109672546,0.3084000051021576,0.6523000001907349,0.263700008392334,0.42640000581741333,0.04670000076293945,0.15139999985694885,0.29330000281333923,0.2793999910354614,0.06440000236034393
sample179_GFP_fused,Cytoplasm|Mitochondrion,,0.6590999960899353,0.47440001368522644,0.4650999903678894,0.16940000653266907,0.6358000040054321,0.044199999421834946,0.1437000036239624,0.07649999856948853,0.09549999982118607,0.030700000002980232
sample180_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.296099990606308,0.12800000607967377,0.41670000553131104,0.11969999969005585,0.8003000020980835,0.10279999673366547,0.024700000882148743,0.0706000030040741,0.05169999971985817,0.06620000302791595
sample181_GFP_fused,Mitochondrion,,0.1867000013589859,0.120899997651577,0.3734999895095825,0.10809999704360962,0.5777000188827515,0.392300009727478,0.006099999882280827,0.07150000333786011,0.07100000232458115,0.04039999842643738
sample182_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.28130000829696655,0.11469999700784683,0.24719999730587006,0.08839999884366989,0.8483999967575073,0.008299999870359898,0.022600000724196434,0.09539999812841415,0.057100001722574234,0.017999999225139618
sample183_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.31839999556541443,0.09009999781847,0.32330000400543213,0.12330000102519989,0.8464999794960022,0.010200000368058681,0.013500000350177288,0.08349999785423279,0.11829999834299088,0.08619999885559082
sample184_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.2721000015735626,0.15870000422000885,0.37560001015663147,0.08079999685287476,0.8608999848365784,0.020400000736117363,0.0203000009059906,0.06390000134706497,0.07440000027418137,0.07339999824762344
sample185_GFP_fused,Mitochondrion,,0.12439999729394913,0.05860000103712082,0.2379000037908554,0.08510000258684158,0.5586000084877014,0.3937999904155731,0.02160000056028366,0.07119999825954437,0.06260000169277191,0.016200000420212746
sample186_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.17389999330043793,0.08810000121593475,0.32659998536109924,0.09200000017881393,0.8044999837875366,0.020800000056624413,0.009600000455975533,0.09560000151395798,0.07460000365972519,0.040300000458955765
sample187_GFP_fused,Plastid,Chloroplast transit peptide,0.1687999963760376,0.14229999482631683,0.2840000092983246,0.05719999969005585,0.058400001376867294,0.895799994468689,0.006599999964237213,0.016300000250339508,0.026599999517202377,0.010999999940395355
sample188_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.17409999668598175,0.1607999950647354,0.33959999680519104,0.12389999628067017,0.8799999952316284,0.00800000037997961,0.05380000174045563,0.07760000228881836,0.08340000361204147,0.12060000002384186
sample189_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.3167000114917755,0.19760000705718994,0.36910000443458557,0.15139999985694885,0.8715999722480774,0.056299999356269836,0.019600000232458115,0.05460000038146973,0.0471000000834465,0.16449999809265137
sample190_GFP_fused,Extracellular,Signal peptide,0.2379000037908554,0.09989999979734421,0.7045999765396118,0.13570000231266022,0.21130000054836273,0.06340000033378601,0.17649999260902405,0.26249998807907104,0.27410000562667847,0.12540000677108765
sample191_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.19900000095367432,0.10779999941587448,0.3253999948501587,0.07530000060796738,0.8733999729156494,0.013799999840557575,0.010599999688565731,0.04089999943971634,0.038600001484155655,0.0414000004529953
sample192_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.2540999948978424,0.15839999914169312,0.4124000072479248,0.11460000276565552,0.6718999743461609,0.155799999833107,0.01889999955892563,0.07639999687671661,0.10440000146627426,0.10170000046491623
sample193_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.26570001244544983,0.10530000180006027,0.35600000619888306,0.08460000157356262,0.7347999811172485,0.02969999983906746,0.009700000286102295,0.07760000228881836,0.07850000262260437,0.12359999865293503
sample194_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.18410000205039978,0.15230000019073486,0.23720000684261322,0.1543000042438507,0.6748999953269958,0.211899995803833,0.04280000180006027,0.07750000059604645,0.05649999901652336,0.06909999996423721
sample195_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.27869999408721924,0.11969999969005585,0.5697000026702881,0.14730000495910645,0.7519999742507935,0.01720000058412552,0.01730000041425228,0.13779999315738678,0.08510000258684158,0.042100001126527786
sample196_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.1898999959230423,0.11789999902248383,0.2110999971628189,0.15770000219345093,0.9279999732971191,0.003100000089034438,0.05640000104904175,0.12189999967813492,0.11729999631643295,0.02850000001490116
sample197_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.23170000314712524,0.14740000665187836,0.36340001225471497,0.09650000184774399,0.8125,0.09969999641180038,0.017000000923871994,0.13519999384880066,0.05220000073313713,0.11230000108480453
sample198_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.26579999923706055,0.12129999697208405,0.37619999051094055,0.0934000015258789,0.9053999781608582,0.007600000128149986,0.02710000053048134,0.131400004029274,0.10620000213384628,0.2070000022649765
sample199_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.3792000114917755,0.17180000245571136,0.4521999955177307,0.094200000166893,0.7484999895095825,0.039400000125169754,0.05389999970793724,0.1460999995470047,0.10270000249147415,0.03310000151395798
sample200_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.3052000105381012,0.1842000037431717,0.21770000457763672,0.14380000531673431,0.8580999970436096,0.046799998730421066,0.011699999682605267,0.0625,0.06859999895095825,0.09709999710321426
sample201_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.25780001282691956,0.14010000228881836,0.28369998931884766,0.12530000507831573,0.8475000262260437,0.026399999856948853,0.01360000018030405,0.08349999785423279,0.05979999899864197,0.0421999990940094
sample202_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.1768999993801117,0.1597999930381775,0.17919999361038208,0.08399999886751175,0.8909000158309937,0.013899999670684338,0.03310000151395798,0.06650000065565109,0.04619999974966049,0.01720000058412552
sample203_GFP_fused,Cytoplasm,,0.6011000275611877,0.353300005197525,0.3488999903202057,0.29260000586509705,0.44749999046325684,0.05820000171661377,0.2937999963760376,0.18250000476837158,0.2150000035762787,0.019999999552965164
sample204_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.1525000035762787,0.12210000306367874,0.251800000667572,0.06530000269412994,0.8360000252723694,0.00989999994635582,0.01209999993443489,0.06080000102519989,0.04520000144839287,0.02449999935925007
sample205_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.20180000364780426,0.15049999952316284,0.31220000982284546,0.125900000333786,0.8916000127792358,0.013700000010430813,0.029100000858306885,0.14010000228881836,0.04729999974370003,0.041999999433755875
sample206_GFP_fused,Cytoplasm|Extracellular,,0.5662999749183655,0.4140999913215637,0.6636000275611877,0.3977000117301941,0.46869999170303345,0.06750000268220901,0.07360000163316727,0.19660000503063202,0.1143999993801117,0.03400000184774399
sample207_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.2045000046491623,0.10249999910593033,0.3619000017642975,0.12399999797344208,0.7386000156402588,0.04450000077486038,0.01489999983459711,0.09860000014305115,0.12929999828338623,0.18809999525547028
sample208_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.20000000298023224,0.06379999965429306,0.3127000033855438,0.07989999651908875,0.77920001745224,0.0203000009059906,0.008500000461935997,0.07289999723434448,0.0689999982714653,0.006399999838322401
sample209_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.24799999594688416,0.12359999865293503,0.1225999966263771,0.062300000339746475,0.7853999733924866,0.02019999921321869,0.022600000724196434,0.04659999907016754,0.05939999967813492,0.044599998742341995
sample210_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.13289999961853027,0.09489999711513519,0.20499999821186066,0.08089999854564667,0.7167999744415283,0.026000000536441803,0.010300000198185444,0.04050000011920929,0.041999999433755875,0.01730000041425228
sample211_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.27709999680519104,0.12359999865293503,0.35260000824928284,0.094200000166893,0.6467000246047974,0.04390000179409981,0.08669999986886978,0.08560000360012054,0.1005999967455864,0.28439998626708984
sample212_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.22669999301433563,0.16200000047683716,0.3765999972820282,0.08100000023841858,0.8291000127792358,0.050599999725818634,0.022299999371170998,0.06530000269412994,0.03500000014901161,0.1298999935388565
sample213_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.21549999713897705,0.13819999992847443,0.25450000166893005,0.08550000190734863,0.916700005531311,0.012400000356137753,0.019099999219179153,0.10859999805688858,0.06279999762773514,0.05040000006556511
sample214_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.2296999990940094,0.09709999710321426,0.3262999951839447,0.11389999836683273,0.822700023651123,0.01590000092983246,0.018400000408291817,0.1177000030875206,0.16060000658035278,0.09929999709129333
sample215_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.17710000276565552,0.08219999819993973,0.22190000116825104,0.09679999947547913,0.800000011920929,0.01860000006854534,0.02850000001490116,0.09629999846220016,0.1023000031709671,0.02810000069439411
sample216_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.20819999277591705,0.17319999635219574,0.4853000044822693,0.17919999361038208,0.8102999925613403,0.014800000004470348,0.09799999743700027,0.17479999363422394,0.18170000612735748,0.0982000008225441
sample217_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.23669999837875366,0.1647000014781952,0.5418999791145325,0.14069999754428864,0.8392999768257141,0.01140000019222498,0.06199999898672104,0.17399999499320984,0.06800000369548798,0.07000000029802322
sample218_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.2313999980688095,0.1460999995470047,0.48649999499320984,0.12790000438690186,0.8108999729156494,0.020400000736117363,0.03290000185370445,0.11089999973773956,0.07270000129938126,0.24819999933242798
sample219_GFP_fused,Mitochondrion,,0.2736999988555908,0.2061000019311905,0.4350999891757965,0.28040000796318054,0.636900007724762,0.007199999876320362,0.042500000447034836,0.14139999449253082,0.06750000268220901,0.13650000095367432
sample220_GFP_fused,Cytoplasm,,0.597599983215332,0.35839998722076416,0.567300021648407,0.34860000014305115,0.4918000102043152,0.08330000191926956,0.12150000035762787,0.1234000027179718,0.11259999871253967,0.019600000232458115
sample221_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.38769999146461487,0.30790001153945923,0.5260000228881836,0.11500000208616257,0.7544999718666077,0.06129999831318855,0.022299999371170998,0.08810000121593475,0.05950000137090683,0.37529999017715454
sample222_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.1890999972820282,0.10270000249147415,0.1768999993801117,0.10339999943971634,0.875,0.012600000016391277,0.013700000010430813,0.0723000019788742,0.06960000097751617,0.01600000075995922
sample223_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.24320000410079956,0.0925000011920929,0.23899999260902405,0.09380000084638596,0.6833000183105469,0.032999999821186066,0.009600000455975533,0.04439999908208847,0.05299999937415123,0.009399999864399433
sample224_GFP_fused,Nucleus,Nuclear localization signal,0.15719999372959137,0.7736999988555908,0.4796000123023987,0.2151000052690506,0.24969999492168427,0.011599999852478504,0.11219999939203262,0.14489999413490295,0.1534000039100647,0.06769999861717224
sample225_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.22859999537467957,0.13249999284744263,0.19349999725818634,0.07370000332593918,0.7196000218391418,0.05299999937415123,0.014299999922513962,0.0364999994635582,0.0364999994635582,0.08579999953508377
sample226_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.262800008058548,0.11339999735355377,0.3456999957561493,0.07859999686479568,0.7197999954223633,0.1370999962091446,0.008999999612569809,0.09399999678134918,0.07109999656677246,0.06129999831318855
sample227_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.22169999778270721,0.1679999977350235,0.2865000069141388,0.16599999368190765,0.8363999724388123,0.1421000063419342,0.08749999850988388,0.11620000004768372,0.0925000011920929,0.29580000042915344
sample228_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.18549999594688416,0.14429999887943268,0.22519999742507935,0.09000000357627869,0.9020000100135803,0.010599999688565731,0.016499999910593033,0.04529999941587448,0.04839999973773956,0.007300000172108412
sample229_GFP_fused,Cytoplasm,,0.5799999833106995,0.397599995136261,0.39320001006126404,0.26759999990463257,0.44429999589920044,0.07880000025033951,0.15209999680519104,0.1362999975681305,0.08799999952316284,0.007799999788403511
sample230_GFP_fused,Mitochondrion,Mitochondrial transit peptide,0.34850001335144043,0.10599999874830246,0.36649999022483826,0.08609999716281891,0.7371000051498413,0.013799999840557575,0.01730000041425228,0.05389999970793724,0.054499998688697815,0.02539999969303608
sample231_GFP_fused,Extracellular,Signal peptide,0.22759999334812164,0.16449999809265137,0.7131999731063843,0.1615999937057495,0.21780000627040863,0.01810000091791153,0.18449999392032623,0.16179999709129333,0.2020999938249588,0.03420000150799751
